flow_id,file_id,session_id,data_origin,flow_duration,forward_packet_count,backward_packet_count,total_packet_count,forward_bytes,backward_bytes,total_bytes,avg_packet_size,min_packet_size,max_packet_size,packet_size_variance,mean_iat,median_iat,iat_std,min_iat,max_iat,fwd_bwd_packet_ratio,fwd_bwd_byte_ratio,burst_count,avg_burst_bytes,avg_burst_packets,protocol,dst_port,tls_version,tls_cipher_suites_count,tls_extensions_count,tls_sni_present,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,dataset_version
20260823_164203_file_transfer_001_0aa3_flow_00000,real_20260823_164203_file_transfer_001_0aa3,20260823_164203_file_transfer_001_0aa3,real,59.79380512237549,344,0,344,88924,0,88924,258.5,88.0,1365.0,134017.9593023256,0.1743259624559052,0.03150796890258789,0.3416477320218927,0.0,3.5352070331573486,344.0,88924.0,12,7410.333333333333,28.666666666666668,UDP,52783,UNKNOWN,0,0,0,File Transfer,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,ft_mega_download,v2
20260823_164203_file_transfer_001_0aa3_flow_00001,real_20260823_164203_file_transfer_001_0aa3,20260823_164203_file_transfer_001_0aa3,real,59.764167070388794,319,0,319,48725,0,48725,152.74294670846396,84.0,1363.0,31354.002889122556,0.18793763229682012,0.031165003776550293,0.35421756768791124,5.602836608886719e-05,3.5343570709228516,319.0,48725.0,12,4060.4166666666665,26.583333333333332,UDP,443,UNKNOWN,0,0,0,File Transfer,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,ft_mega_download,v2
20260823_164647_other_001_d4e4_flow_00000,real_20260823_164647_other_001_d4e4,20260823_164647_other_001_d4e4,real,59.49829697608948,362,0,362,75569,0,75569,208.75414364640883,84.0,1365.0,87102.8981181893,0.16481522708058027,0.030421972274780273,0.32604079127454955,3.3855438232421875e-05,2.436678171157837,362.0,75569.0,14,5397.785714285715,25.857142857142858,UDP,443,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_idle_keepalive,v2
20260823_164647_other_001_d4e4_flow_00001,real_20260823_164647_other_001_d4e4,20260823_164647_other_001_d4e4,real,59.49826192855835,377,0,377,102248,0,102248,271.2148541114058,88.0,1365.0,140830.84243187527,0.1582400583206339,0.03105902671813965,0.3188056748518049,0.0,2.4686598777770996,377.0,102248.0,13,7865.2307692307695,29.0,UDP,52783,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_idle_keepalive,v2
20260823_164826_other_001_eac8_flow_00000,real_20260823_164826_other_001_eac8,20260823_164826_other_001_eac8,real,59.451992988586426,306,0,306,58053,0,58053,189.7156862745098,84.0,1365.0,68167.58910034601,0.1949245671756932,0.030663013458251953,0.3905064809322663,3.1948089599609375e-05,3.284801959991455,306.0,58053.0,16,3628.3125,19.125,UDP,443,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_cloud_backup,v2
20260823_164826_other_001_eac8_flow_00001,real_20260823_164826_other_001_eac8,20260823_164826_other_001_eac8,real,59.4737069606781,328,0,328,88796,0,88796,270.719512195122,88.0,1365.0,144085.7262046401,0.1818767796962633,0.031037092208862305,0.377283796760804,0.0,3.254343032836914,328.0,88796.0,16,5549.75,20.5,UDP,52783,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_cloud_backup,v2
20260823_164938_other_001_7ffe_flow_00000,real_20260823_164938_other_001_7ffe,20260823_164938_other_001_7ffe,real,59.44180393218994,644,0,644,224198,0,224198,348.1335403726708,88.0,1365.0,199140.83930982603,0.09244448512004656,0.014935970306396484,0.24207267162744597,0.0,2.648730993270874,644.0,224198.0,11,20381.636363636364,58.54545454545455,UDP,52783,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_dns_ntp_sync,v2
20260823_164938_other_001_7ffe_flow_00001,real_20260823_164938_other_001_7ffe,20260823_164938_other_001_7ffe,real,59.41026306152344,587,0,587,163521,0,163521,278.57069846678024,84.0,1374.0,149835.2330766842,0.10138270147017651,0.015560030937194824,0.25373422388820177,2.5987625122070312e-05,2.655890941619873,587.0,163521.0,12,13626.75,48.916666666666664,UDP,443,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_dns_ntp_sync,v2
20260823_165157_other_001_2876_flow_00000,real_20260823_165157_other_001_2876,20260823_165157_other_001_2876,real,59.84406614303589,607,0,607,328139,0,328139,540.5914332784184,88.0,1371.0,314503.11149168544,0.09875258439444866,0.0,0.27634586807381645,0.0,2.713305950164795,607.0,328139.0,14,23438.5,43.357142857142854,UDP,52783,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_os_update_check,v2
20260823_165157_other_001_2876_flow_00001,real_20260823_165157_other_001_2876,20260823_165157_other_001_2876,real,59.84438109397888,467,0,467,128588,0,128588,275.3490364025696,84.0,1365.0,143936.15012219778,0.12842141865660706,0.014005899429321289,0.31162206811699666,2.288818359375e-05,2.68196702003479,467.0,128588.0,14,9184.857142857143,33.357142857142854,UDP,443,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_os_update_check,v2
20260823_165837_other_001_2277_flow_00000,real_20260823_165837_other_001_2277,20260823_165837_other_001_2277,real,59.74826002120972,764,0,764,327210,0,327210,428.28534031413614,108.0,1391.0,226565.04423535537,0.07830702492950159,0.0,0.25213024864528966,0.0,2.6022069454193115,764.0,327210.0,15,21814.0,50.93333333333333,UDP,50468,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_dns_ntp_sync,v2
20260823_165837_other_001_2277_flow_00001,real_20260823_165837_other_001_2277,20260823_165837_other_001_2277,real,59.7192759513855,666,0,666,207904,0,207904,312.16816816816817,104.0,1385.0,150478.42517292066,0.08980342248328646,0.002106904983520508,0.27067526590919555,1.4066696166992188e-05,2.6078109741210938,666.0,207904.0,16,12994.0,41.625,UDP,443,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_dns_ntp_sync,v2
20260823_170006_other_001_2088_flow_00000,real_20260823_170006_other_001_2088,20260823_170006_other_001_2088,real,59.669315814971924,621,0,621,260551,0,260551,419.56682769726245,104.0,1385.0,245244.8993182779,0.09624083195963214,0.0013065338134765625,0.29637230820996874,2.09808349609375e-05,3.3192718029022217,621.0,260551.0,18,14475.055555555555,34.5,UDP,443,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_cloud_backup,v2
20260823_170006_other_001_2088_flow_00001,real_20260823_170006_other_001_2088,20260823_170006_other_001_2088,real,59.67186689376831,657,0,657,245867,0,245867,374.2267884322679,108.0,1385.0,196600.69285924442,0.09096321172830535,0.0,0.2847845646924242,0.0,3.288006067276001,657.0,245867.0,18,13659.277777777777,36.5,UDP,50468,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_cloud_backup,v2
20260823_170113_other_001_b130_flow_00000,real_20260823_170113_other_001_b130,20260823_170113_other_001_b130,real,59.49905610084534,1492,0,1492,799430,0,799430,535.8109919571045,108.0,1391.0,290499.5058309195,0.039905470221894924,0.0,0.17941169788463482,0.0,3.999675989151001,1492.0,799430.0,5,159886.0,298.4,UDP,50468,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_dns_ntp_sync,v2
20260823_170113_other_001_b130_flow_00001,real_20260823_170113_other_001_b130,20260823_170113_other_001_b130,real,59.480947971343994,1264,0,1264,560507,0,560507,443.439082278481,104.0,1385.0,248284.02477004385,0.047094970681982574,0.0011401176452636719,0.1968371676531686,1.4066696166992188e-05,3.999001979827881,1264.0,560507.0,8,70063.375,158.0,UDP,443,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_dns_ntp_sync,v2
20260823_170246_other_001_fe56_flow_00000,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,59.47901701927185,600,0,600,142128,0,142128,236.88,108.0,1385.0,74282.72893333332,0.0992971903493687,0.030511856079101562,0.23703501751031308,0.0,2.129765033721924,600.0,142128.0,13,10932.923076923076,46.15384615384615,UDP,50468,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_os_update_check,v2
20260823_170246_other_001_fe56_flow_00001,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,59.58527493476868,597,0,597,142632,0,142632,238.9145728643216,104.0,1385.0,92019.06975413079,0.09997529351471254,0.016414403915405273,0.24168392278545625,2.4080276489257812e-05,2.1409690380096436,597.0,142632.0,13,10971.692307692309,45.92307692307692,UDP,443,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_os_update_check,v2
20260823_170246_other_001_fe56_flow_00003,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,14.561254024505615,9,0,9,703,0,703,78.11111111111111,54.0,85.0,166.09876543209876,1.820156753063202,0.7071069478988647,2.386290796347027,0.0,7.355549097061157,9.0,703.0,4,175.75,2.25,TCP,60178,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_os_update_check,v2
20260823_170352_other_001_facf_flow_00000,real_20260823_170352_other_001_facf,20260823_170352_other_001_facf,real,58.41272211074829,568,0,568,296681,0,296681,522.3257042253521,108.0,1391.0,289520.56821253226,0.10302067391666365,0.0,0.2727609510149635,0.0,2.273265838623047,568.0,296681.0,15,19778.733333333334,37.86666666666667,UDP,50468,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_cloud_backup,v2
20260823_170352_other_001_facf_flow_00001,real_20260823_170352_other_001_facf,20260823_170352_other_001_facf,real,58.38243818283081,448,0,448,109356,0,109356,244.09821428571428,104.0,1385.0,102624.77606823981,0.1306094813933575,0.014204978942871094,0.3057871055639354,2.384185791015625e-05,2.2698638439178467,448.0,109356.0,15,7290.4,29.866666666666667,UDP,443,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_cloud_backup,v2
20260823_170458_other_001_aa7d_flow_00000,real_20260823_170458_other_001_aa7d,20260823_170458_other_001_aa7d,real,58.86525893211365,1695,0,1695,1562079,0,1562079,921.5805309734513,108.0,1386.0,338645.56976844964,0.03474926737432919,0.0,0.15546043273737292,0.0,2.002153158187866,1695.0,1562079.0,15,104138.6,113.0,UDP,50468,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_cloud_backup,v2
20260823_170458_other_001_aa7d_flow_00001,real_20260823_170458_other_001_aa7d,20260823_170458_other_001_aa7d,real,58.835328102111816,868,0,868,285288,0,285288,328.6728110599078,104.0,1411.0,161049.68326997812,0.06786081672677256,0.0009479522705078125,0.21501108605045055,1.6927719116210938e-05,2.032649040222168,868.0,285288.0,15,19019.2,57.86666666666667,UDP,443,UNKNOWN,0,0,0,Other,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,oth_cloud_backup,v2
sess_20260820_web_061_flow_00000,real_sess_20260820_web_061,sess_20260820_web_061,real,62.15810182304223,2321,0,2321,542651,0,542651,233.8005170185265,88.0,1365.0,84883.378129849,0.02571660989317401,0.0,0.10178088228161665,0.0,1.444674015045166,2321.0,542651.0,5,108530.2,464.2,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_wifi,NORMAL,day_1,2026-08-20,batch_20260820_01,dev_win11_laptop,wifi,warp_enabled,web_wikipedia,v2
sess_20260820_web_061_flow_00001,real_sess_20260820_web_061,sess_20260820_web_061,real,51.16081622663485,2321,0,2321,542651,0,542651,233.8005170185265,88.0,1365.0,84883.378129849,0.02571660989317401,0.0,0.10178088228161665,0.0,1.444674015045166,2321.0,542651.0,5,108530.2,464.2,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_wifi,NORMAL,day_1,2026-08-20,batch_20260820_01,dev_win11_laptop,wifi,warp_enabled,web_wikipedia,v2
sess_20260820_web_062_flow_00000,real_sess_20260820_web_062,sess_20260820_web_062,real,55.586356969658524,3726,0,3726,1720099,0,1720099,461.64761137949546,84.0,1391.0,236190.27504913174,0.0357892263894866,2.4080276489257812e-05,0.08241435022046414,1.0967254638671875e-05,1.3982598781585693,3726.0,4125302.0,4,687550.3333333334,621.0,UDP,443,UNKNOWN,0,0,0,Web,env_win11_wifi,LOW_BANDWIDTH,day_1,2026-08-20,batch_20260820_02,dev_win11_laptop,wifi,warp_enabled,web_news,v2
sess_20260820_web_062_flow_00001,real_sess_20260820_web_062,sess_20260820_web_062,real,62.769360982674336,3726,0,3726,2548008,0,2548008,683.8454106280193,84.0,1391.0,236190.27504913174,0.025395056635446882,2.4080276489257812e-05,0.08241435022046414,1.0967254638671875e-05,1.3982598781585693,3726.0,4125302.0,4,687550.3333333334,621.0,UDP,443,UNKNOWN,0,0,0,Web,env_win11_wifi,LOW_BANDWIDTH,day_1,2026-08-20,batch_20260820_02,dev_win11_laptop,wifi,warp_enabled,web_news,v2
sess_20260820_web_063_flow_00000,real_sess_20260820_web_063,sess_20260820_web_063,real,58.534581189782585,528,0,528,144588,0,144588,273.84090909090907,88.0,1365.0,138295.9292355372,0.1137353871759925,0.01902604103088379,0.25756907078356345,0.0,2.4178428649902344,528.0,144588.0,10,14458.8,52.8,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_eth,NORMAL,day_1,2026-08-20,batch_20260820_03,dev_win11_desktop,ethernet,warp_disabled,web_ecommerce,v2
sess_20260820_web_063_flow_00001,real_sess_20260820_web_063,sess_20260820_web_063,real,51.48356731506479,528,0,528,144588,0,144588,273.84090909090907,88.0,1365.0,138295.9292355372,0.1137353871759925,0.01902604103088379,0.25756907078356345,0.0,2.4178428649902344,528.0,144588.0,10,14458.8,52.8,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_eth,NORMAL,day_1,2026-08-20,batch_20260820_03,dev_win11_desktop,ethernet,warp_disabled,web_ecommerce,v2
sess_20260820_web_064_flow_00000,real_sess_20260820_web_064,sess_20260820_web_064,real,54.868398962804434,484,0,484,108317,0,108317,223.79545454545453,84.0,1365.0,97068.52634297522,0.37354460130728273,0.01823711395263672,0.26970232152635065,2.288818359375e-05,4.317798668794278,484.0,108317.0,10,10831.7,48.4,UDP,443,UNKNOWN,0,0,0,Web,env_win11_eth,HIGH_LATENCY,day_1,2026-08-20,batch_20260820_04,dev_win11_desktop,ethernet,warp_enabled,web_github_docs,v2
sess_20260820_web_064_flow_00001,real_sess_20260820_web_064,sess_20260820_web_064,real,54.512428354448645,484,0,484,108317,0,108317,223.79545454545453,84.0,1365.0,97068.52634297522,0.4094086156165447,0.01823711395263672,0.26970232152635065,2.288818359375e-05,5.784105830496307,484.0,108317.0,10,10831.7,48.4,UDP,443,UNKNOWN,0,0,0,Web,env_win11_eth,HIGH_LATENCY,day_1,2026-08-20,batch_20260820_04,dev_win11_desktop,ethernet,warp_enabled,web_github_docs,v2
sess_20260821_web_065_flow_00000,real_sess_20260821_web_065,sess_20260821_web_065,real,54.47544055688164,623,0,623,159234,0,159234,255.59229534510433,88.0,1365.0,123244.1676452932,0.09559875247562813,0.015058040618896484,0.22762886084372513,0.0,2.4596638679504395,623.0,159234.0,8,19904.25,77.875,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_wifi,NORMAL,day_2,2026-08-21,batch_20260821_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,v2
sess_20260821_web_065_flow_00001,real_sess_20260821_web_065,sess_20260821_web_065,real,61.05481022389139,623,0,623,159234,0,159234,255.59229534510433,88.0,1365.0,123244.1676452932,0.09559875247562813,0.015058040618896484,0.22762886084372513,0.0,2.4596638679504395,623.0,159234.0,8,19904.25,77.875,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_wifi,NORMAL,day_2,2026-08-21,batch_20260821_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,v2
sess_20260821_web_066_flow_00000,real_sess_20260821_web_066,sess_20260821_web_066,real,64.91417095612417,744,0,744,406887,0,406887,546.891129032258,84.0,1365.0,328391.844329908,0.16093172825333496,0.00047516822814941406,0.21542510298714115,2.002716064453125e-05,6.936453162470529,744.0,406887.0,10,40688.7,74.4,UDP,443,UNKNOWN,0,0,0,Web,env_win11_wifi,HIGH_LATENCY,day_2,2026-08-21,batch_20260821_02,dev_win11_laptop,wifi,warp_enabled,web_wikipedia,v2
sess_20260821_web_066_flow_00001,real_sess_20260821_web_066,sess_20260821_web_066,real,62.930960563999044,744,0,744,406887,0,406887,546.891129032258,84.0,1365.0,328391.844329908,0.2142961725900741,0.00047516822814941406,0.21542510298714115,2.002716064453125e-05,4.980076388358298,744.0,406887.0,10,40688.7,74.4,UDP,443,UNKNOWN,0,0,0,Web,env_win11_wifi,HIGH_LATENCY,day_2,2026-08-21,batch_20260821_02,dev_win11_laptop,wifi,warp_enabled,web_wikipedia,v2
sess_20260821_web_067_flow_00000,real_sess_20260821_web_067,sess_20260821_web_067,real,67.5489777922013,1595,0,1595,515279,0,515279,323.058934169279,84.0,1365.0,173959.36329792356,0.03726553767358644,0.00203096866607666,0.11044105626288668,1.2874603271484375e-05,1.2511839866638184,1595.0,515279.0,4,128819.75,398.75,UDP,443,UNKNOWN,0,0,0,Web,env_win11_cellular,NORMAL,day_2,2026-08-21,batch_20260821_03,dev_win11_laptop,cellular,warp_disabled,web_news,v2
sess_20260821_web_067_flow_00001,real_sess_20260821_web_067,sess_20260821_web_067,real,56.48931973265612,1595,0,1595,515279,0,515279,323.058934169279,84.0,1365.0,173959.36329792356,0.03726553767358644,0.00203096866607666,0.11044105626288668,1.2874603271484375e-05,1.2511839866638184,1595.0,515279.0,4,128819.75,398.75,UDP,443,UNKNOWN,0,0,0,Web,env_win11_cellular,NORMAL,day_2,2026-08-21,batch_20260821_03,dev_win11_laptop,cellular,warp_disabled,web_news,v2
sess_20260821_web_068_flow_00000,real_sess_20260821_web_068,sess_20260821_web_068,real,52.15429886154607,1735,0,1735,230366,0,230366,132.7757925072046,88.0,1371.0,187048.06288367146,0.080433737349769,0.0,0.10097124883623228,0.0,1.1965839862823486,1735.0,607804.0,2,151951.0,433.75,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_cellular,LOW_BANDWIDTH,day_2,2026-08-21,batch_20260821_04,dev_win11_laptop,cellular,warp_enabled,web_ecommerce,v2
sess_20260821_web_068_flow_00001,real_sess_20260821_web_068,sess_20260821_web_068,real,61.26198591549727,1735,0,1735,359904,0,359904,207.43746397694525,88.0,1371.0,187048.06288367146,0.07639876093522271,0.0,0.10097124883623228,0.0,1.1965839862823486,1735.0,607804.0,2,151951.0,433.75,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_cellular,LOW_BANDWIDTH,day_2,2026-08-21,batch_20260821_04,dev_win11_laptop,cellular,warp_enabled,web_ecommerce,v2
sess_20260822_web_069_flow_00000,real_sess_20260822_web_069,sess_20260822_web_069,real,60.07533035839618,2293,0,2293,1916559,0,1916559,835.8303532490188,88.0,1374.0,363292.70780960046,0.025929068915714976,0.0,0.11483232645281875,0.0,2.185777187347412,2293.0,1916559.0,9,212951.0,254.77777777777777,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_eth,NORMAL,day_3,2026-08-22,batch_20260822_01,dev_win11_desktop,ethernet,warp_enabled,web_github_docs,v2
sess_20260822_web_069_flow_00001,real_sess_20260822_web_069,sess_20260822_web_069,real,67.86452543385957,2293,0,2293,1916559,0,1916559,835.8303532490188,88.0,1374.0,363292.70780960046,0.025929068915714976,0.0,0.11483232645281875,0.0,2.185777187347412,2293.0,1916559.0,9,212951.0,254.77777777777777,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_eth,NORMAL,day_3,2026-08-22,batch_20260822_01,dev_win11_desktop,ethernet,warp_enabled,web_github_docs,v2
sess_20260822_web_070_flow_00000,real_sess_20260822_web_070,sess_20260822_web_070,real,57.2103055895198,1093,0,1093,285237,0,285237,260.9670631290027,84.0,1365.0,100394.79086663434,0.047084750872013775,0.0017690658569335938,0.15542097602564145,1.4066696166992188e-05,2.138170003890991,1262.0,317097.0,9,35233.0,140.22222222222223,UDP,443,UNKNOWN,0,0,0,Web,env_win11_eth,PACKET_LOSS,day_3,2026-08-22,batch_20260822_02,dev_win11_desktop,ethernet,warp_enabled,web_tech_blogs,v2
sess_20260822_web_070_flow_00001,real_sess_20260822_web_070,sess_20260822_web_070,real,61.484963790610095,1140,0,1140,275646,0,275646,241.79473684210527,84.0,1365.0,100394.79086663434,0.047084750872013775,0.0017690658569335938,0.15542097602564145,1.4066696166992188e-05,2.138170003890991,1262.0,317097.0,9,35233.0,140.22222222222223,UDP,443,UNKNOWN,0,0,0,Web,env_win11_eth,PACKET_LOSS,day_3,2026-08-22,batch_20260822_02,dev_win11_desktop,ethernet,warp_enabled,web_tech_blogs,v2
sess_20260822_web_071_flow_00000,real_sess_20260822_web_071,sess_20260822_web_071,real,61.91744233454354,430,0,430,81233,0,81233,188.9139534883721,84.0,1365.0,60189.82282855598,0.2844310683564008,0.029542207717895508,0.3034025103819148,2.6941299438476562e-05,6.254894831191794,430.0,81233.0,11,7384.818181818182,39.09090909090909,UDP,443,UNKNOWN,0,0,0,Web,env_win11_cellular,HIGH_LATENCY,day_3,2026-08-22,batch_20260822_03,dev_win11_laptop,cellular,warp_enabled,web_wikipedia,v2
sess_20260822_web_071_flow_00001,real_sess_20260822_web_071,sess_20260822_web_071,real,54.65124319726735,430,0,430,81233,0,81233,188.9139534883721,84.0,1365.0,60189.82282855598,0.2936691765834548,0.029542207717895508,0.3034025103819148,2.6941299438476562e-05,6.272605807508521,430.0,81233.0,11,7384.818181818182,39.09090909090909,UDP,443,UNKNOWN,0,0,0,Web,env_win11_cellular,HIGH_LATENCY,day_3,2026-08-22,batch_20260822_03,dev_win11_laptop,cellular,warp_enabled,web_wikipedia,v2
sess_20260822_web_072_flow_00000,real_sess_20260822_web_072,sess_20260822_web_072,real,51.352957707457755,479,0,479,147046,0,147046,306.9853862212944,88.0,1365.0,168638.01440021617,0.1220412513700988,0.0300600528717041,0.284351755947661,0.0,2.9582018852233887,479.0,147046.0,11,13367.818181818182,43.54545454545455,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_cellular,NORMAL,day_3,2026-08-22,batch_20260822_04,dev_win11_laptop,cellular,warp_disabled,web_news,v2
sess_20260822_web_072_flow_00001,real_sess_20260822_web_072,sess_20260822_web_072,real,54.45009736133145,479,0,479,147046,0,147046,306.9853862212944,88.0,1365.0,168638.01440021617,0.1220412513700988,0.0300600528717041,0.284351755947661,0.0,2.9582018852233887,479.0,147046.0,11,13367.818181818182,43.54545454545455,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_cellular,NORMAL,day_3,2026-08-22,batch_20260822_04,dev_win11_laptop,cellular,warp_disabled,web_news,v2
sess_20260823_web_073_flow_00000,real_sess_20260823_web_073,sess_20260823_web_073,real,62.23837613738175,626,0,626,64046,0,64046,102.30990415335464,88.0,1365.0,84494.96763517031,0.1789509829601729,0.03697013854980469,0.19403795046229502,0.0,1.5652871131896973,626.0,139399.0,6,15488.777777777777,69.55555555555556,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_wifi,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_02,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,v2
sess_20260823_web_073_flow_00001,real_sess_20260823_web_073,sess_20260823_web_073,real,54.59223770202429,626,0,626,59954,0,59954,95.77316293929712,88.0,1365.0,84494.96763517031,0.233154834356901,0.03697013854980469,0.19403795046229502,0.0,1.5652871131896973,626.0,139399.0,6,15488.777777777777,69.55555555555556,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_wifi,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_02,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,v2
sess_20260823_web_074_flow_00000,real_sess_20260823_web_074,sess_20260823_web_074,real,62.4116275026453,607,0,607,69655,0,69655,114.75288303130148,84.0,1365.0,81397.00151174245,0.16479122775249475,0.02811896800994873,0.203084160560667,2.288818359375e-05,1.574577808380127,607.0,130749.0,7,13074.9,60.7,UDP,443,UNKNOWN,0,0,0,Web,env_win11_eth,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_03,dev_win11_desktop,ethernet,warp_enabled,web_github_docs,v2
sess_20260823_web_074_flow_00001,real_sess_20260823_web_074,sess_20260823_web_074,real,63.86537959052943,607,0,607,52171,0,52171,85.9489291598023,84.0,1365.0,81397.00151174245,0.18533337738750938,0.02811896800994873,0.203084160560667,2.288818359375e-05,1.574577808380127,607.0,130749.0,7,13074.9,60.7,UDP,443,UNKNOWN,0,0,0,Web,env_win11_eth,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_03,dev_win11_desktop,ethernet,warp_enabled,web_github_docs,v2
sess_20260823_web_075_flow_00000,real_sess_20260823_web_075,sess_20260823_web_075,real,68.09395356405848,421,0,421,105056,0,105056,249.53919239904988,88.0,1365.0,123765.52162310077,0.14136763356980822,0.04866158962249756,0.27647126120069954,0.0,2.360483169555664,421.0,105056.0,8,13132.0,52.625,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_cellular,NORMAL,day_4,2026-08-23,batch_20260823_04,dev_win11_laptop,cellular,warp_enabled,web_tech_blogs,v2
sess_20260823_web_075_flow_00001,real_sess_20260823_web_075,sess_20260823_web_075,real,61.868126877934685,421,0,421,105056,0,105056,249.53919239904988,88.0,1365.0,123765.52162310077,0.14136763356980822,0.04866158962249756,0.27647126120069954,0.0,2.360483169555664,421.0,105056.0,8,13132.0,52.625,UDP,52783,UNKNOWN,0,0,0,Web,env_win11_cellular,NORMAL,day_4,2026-08-23,batch_20260823_04,dev_win11_laptop,cellular,warp_enabled,web_tech_blogs,v2
sess_20260820_video_076_flow_00000,real_sess_20260820_video_076,sess_20260820_video_076,real,60.94151860012926,15441,0,15441,19474535,0,19474535,1261.2223949226086,88.0,1372.0,114904.43587175933,0.0038806882855805707,0.0,0.037254365581976805,0.0,1.9774081707000732,15441.0,19474535.0,5,3894907.0,3088.2,UDP,52783,UNKNOWN,0,0,0,Video,env_win11_wifi,NORMAL,day_1,2026-08-20,batch_20260820_01,dev_win11_laptop,wifi,warp_enabled,vid_youtube_1080p,v2
